Symbol,Entry,Exit,Entry_Price,Exit_Price,Type,PnL,PnL_%,Reason
CASH3<XBSP>,2024-08-09,2024-08-12,3.923517629,4.262282888,long,1162482.7975038718,8.525697238223442,Take Profit
AMER3<XBSP>,2024-08-12,2024-08-13,46.0,41.0,short,2053664.3399999999,11.75204476969436,Take Profit (Short)
SEQL3<XBSP>,2024-08-12,2024-08-13,8.721678769,7.807081104,long,-1461671.7669856418,-10.575910570115363,Stop Loss
ISAE4<XBSP>,2024-07-19,2024-08-14,21.99280455,22.13613851,short,45760.60022337735,0.34482063460989193,Above VWAP (Short)
VVEO3<XBSP>,2024-08-13,2024-08-14,2.1,2.28,short,-1287870.9029999971,-7.4964639321074795,Stop Loss (Short)
AMER3<XBSP>,2024-08-14,2024-08-15,33.0,14.0,short,7921298.6899999995,57.995799579957996,Take Profit (Short)
TTEN3<XBSP>,2024-08-13,2024-08-16,11.45048465,12.20068881,long,875735.5980944224,6.445278800407012,Take Profit
RENT3<XBSP>,2024-08-14,2024-08-16,37.62194572,40.06737219,short,-932047.3992245942,-5.445544549718378,Stop Loss (Short)
DXCO3<XBSP>,2024-08-08,2024-08-19,7.771096345,8.256789867,long,996997.3176158722,6.143856149480338,Take Profit
AMER3<XBSP>,2024-08-15,2024-08-19,14.0,10.0,short,3998995.74,29.27864214992928,Take Profit (Short)
PETZ3<XBSP>,2024-08-16,2024-08-19,3.545437888,4.391828896,long,4066851.245552495,23.748930122152924,Take Profit
AMER3<XBSP>,2024-08-19,2024-08-20,10.0,9.0,short,2349380.0,10.891089108910892,Take Profit (Short)
LWSA3<XBSP>,2024-08-19,2024-08-20,5.065673567,4.871586458,long,-535912.7692348398,-3.9274901176880537,Stop Loss
PETZ3<XBSP>,2024-08-19,2024-08-21,4.391828896,4.843237433,long,1734769.924342174,10.168204375465573,Take Profit
AMER3<XBSP>,2024-08-20,2024-08-21,9.0,8.0,short,1727936.67,11.991199119911991,Take Profit (Short)
LIGT3<XBSP>,2024-08-20,2024-08-22,6.3,5.82,long,-1376975.9568000007,-7.711336282764858,Stop Loss
CVCB3<XBSP>,2024-08-21,2024-08-22,2.3,2.15,long,-1193666.0230999961,-6.615124006428334,Stop Loss
AMER3<XBSP>,2024-08-21,2024-08-22,8.0,7.0,short,1946371.6799999997,13.366336633663364,Take Profit (Short)
IRBR3<XBSP>,2024-08-16,2024-08-23,44.86,47.93,long,922670.7251399998,6.7367763756528785,Take Profit
AMER3<XBSP>,2024-08-22,2024-08-23,7.0,6.0,short,3222785.4299999997,15.134370579915132,Take Profit (Short)
LIGT3<XBSP>,2024-08-22,2024-08-26,5.82,6.24,long,957626.8205399998,7.109385459900921,Take Profit
AMER3<XBSP>,2024-08-23,2024-08-26,6.0,5.0,short,2535605.8599999994,17.49174917491749,Take Profit (Short)
VULC3<XBSP>,2024-08-07,2024-09-03,12.74253065,13.51651691,long,808418.7645015474,5.9680707623324,Take Profit
PORT3<XBSP>,2024-08-23,2024-09-04,16.20489584,15.91451909,long,-339504.5290418193,-1.8900175199739497,Below VWAP
PETR3<XBSP>,2024-08-26,2024-09-06,37.27741756,35.72274427,long,-736156.2139927298,-4.2662835875179015,Stop Loss
ABCB4<XBSP>,2024-08-26,2024-09-06,21.58847673,20.98651667,long,-398213.6842691954,-2.8854542120299,Below VWAP
VULC3<XBSP>,2024-09-03,2024-09-09,13.51651691,13.36798376,long,-166618.81931819394,-1.1977033743885483,Below VWAP
ALPA4<XBSP>,2024-09-04,2024-09-10,7.54399669,7.062046445,short,1081682.5930173788,7.31537299933112,Take Profit (Short)
ONCO3<XBSP>,2024-09-06,2024-09-10,5.004477631,5.225829526,short,-482596.13634634577,-3.389185068054111,Stop Loss (Short)
GMAT3<XBSP>,2024-09-09,2024-09-11,7.514677825,7.678040386,short,-164341.2396109812,-1.1622901366156129,Above VWAP (Short)
VBBR3<XBSP>,2024-08-22,2024-09-12,23.48309159,23.95872212,long,323946.4580181092,1.9234935099417971,Below VWAP
GMAT3<XBSP>,2024-09-11,2024-09-12,7.678040386,7.360924826,long,-577971.5110612884,-4.225936761759893,Stop Loss
RAPT4<XBSP>,2024-09-06,2024-09-13,10.65647945,10.85129626,short,-146310.36893698573,-0.8199540343346438,Above VWAP (Short)
PORT3<XBSP>,2024-09-10,2024-09-16,15.83021617,16.29856576,short,-265935.1203911882,-1.9391879964591605,Above VWAP (Short)
CMIN3<XBSP>,2024-09-12,2024-09-16,5.389080474,6.063783101,long,1682950.0925539285,12.407402428861477,Take Profit
RADL3<XBSP>,2024-09-12,2024-09-19,26.31314041,26.76227008,short,-120029.88893671706,-0.6998659074570489,Above VWAP (Short)
TEND3<XBSP>,2024-09-16,2024-09-20,14.05632954,12.90194499,long,-1439272.6225676946,-8.304256119012873,Stop Loss
CSMG3<XBSP>,2024-09-13,2024-09-23,23.40955801,22.90242761,long,-326499.06501897797,-2.2640749895215175,Below VWAP
ZAMP3<XBSP>,2024-09-20,2024-09-23,2.65,2.48,short,1092556.7024999987,7.341677563982805,Take Profit (Short)
MDIA3<XBSP>,2024-09-16,2024-09-24,25.98973212,24.37751406,short,997517.3664494157,7.131968797478072,Take Profit (Short)
BRAV3<XBSP>,2024-09-19,2024-09-24,18.89,19.46,short,-292146.6867999993,-1.997494614469383,Stop Loss (Short)
USIM5<XBSP>,2024-09-23,2024-09-24,5.6,6.03,short,-1172296.268000003,-6.6124469589816295,Stop Loss (Short)
SAPR11<XBSP>,2024-09-10,2024-09-25,29.92963687,28.02162251,long,-1099240.5939046033,-6.468531500366052,Stop Loss
AMBP3<XBSP>,2024-09-24,2024-09-25,9.297,10.319,long,1777262.3712070007,10.881911462743993,Take Profit
CYRE3<XBSP>,2024-09-23,2024-09-26,19.34448977,19.99601295,short,-331694.94229171425,-2.3445583685838356,Stop Loss (Short)
BRAV3<XBSP>,2024-09-25,2024-09-26,18.2,17.01,short,1036971.3199999984,7.463823305407452,Take Profit (Short)
PORT3<XBSP>,2024-09-26,2024-09-27,16.017556,16.14869389,short,23993.304042937234,0.1794916048167921,Above VWAP (Short)
QUAL3<XBSP>,2024-09-27,2024-09-30,2.303022934,2.23323436,long,-414296.2055351008,-3.1271758649644066,Stop Loss
CBAV3<XBSP>,2024-09-24,2024-10-02,5.38,5.78,long,957173.303340001,7.327616621296927,Take Profit
QUAL3<XBSP>,2024-10-02,2024-10-03,2.432630285,2.043808232,long,-2142825.605688704,-16.067538987558663,Stop Loss
DXCO3<XBSP>,2024-09-30,2024-10-08,8.474856346,8.187405078,long,-459248.64015092887,-3.488324542417523,Stop Loss
MYPK3<XBSP>,2024-09-26,2024-10-09,10.30202098,9.680094494,short,1167092.4105151147,6.967264065332681,Take Profit (Short)
ANIM3<XBSP>,2024-09-24,2024-10-10,2.40875091,2.202286546,short,1956979.4007704705,9.476661963653548,Take Profit (Short)
B3SA3<XBSP>,2024-09-25,2024-10-16,10.54842761,10.73417379,short,-131160.4718296118,-0.7533561827624893,Above VWAP (Short)
GOLL54<XBSP>,2024-10-08,2024-10-16,0.013783362,0.014823616,short,-840068.016543515,-6.482348245315425,Stop Loss (Short)
HBSA3<XBSP>,2024-10-10,2024-10-16,3.042895213,3.12742008,short,-266211.78533815965,-1.7601760166979157,Above VWAP (Short)
NEOE3<XBSP>,2024-10-09,2024-10-17,18.24171505,18.56900703,short,-107925.95298432186,-0.786331903849837,Above VWAP (Short)
SEQL3<XBSP>,2024-10-16,2024-10-17,2.875796783,3.045515938,short,-825163.5310972966,-4.853108282077284,Stop Loss (Short)
SEQL3<XBSP>,2024-10-17,2024-10-18,3.045515938,3.30009467,short,-992695.7480499726,-7.286270433779439,Stop Loss (Short)
VAMO3<XBSP>,2024-10-03,2024-10-21,5.312822665,5.570637283,short,-496783.6967532337,-3.814540898399083,Stop Loss (Short)
PORT3<XBSP>,2024-10-17,2024-10-21,16.38635206,15.44889584,long,-981752.9595610481,-5.8151422530685135,Stop Loss
ARML3<XBSP>,2024-10-16,2024-10-22,7.757076121,7.266360843,short,984170.833282778,7.253499076013196,Take Profit (Short)
HYPE3<XBSP>,2024-10-21,2024-10-22,24.76851284,26.6147896,long,1217058.9504224267,7.346781659263319,Take Profit
SEQL3<XBSP>,2024-10-22,2024-10-23,4.770994008,4.129832758,long,-2278933.573984187,-13.525209966076918,Stop Loss
IFCM3<XBSP>,2024-10-22,2024-10-23,42.39908706,45.6605553,short,-900970.0017187353,-6.626047230884427,Stop Loss (Short)
IRBR3<XBSP>,2024-10-23,2024-10-24,47.71,44.22,long,-1214350.7968899999,-7.407620675279445,Stop Loss
SEQL3<XBSP>,2024-10-23,2024-10-25,4.129832758,3.762107923,long,-1179380.9576452915,-8.995114483844826,Stop Loss
HYPE3<XBSP>,2024-10-24,2024-10-25,26.26447042,24.80638519,long,-763623.703381069,-5.64590418109947,Stop Loss
AXIA3<XBSP>,2024-10-18,2024-10-28,34.65423529,35.20473942,short,-79392.93758328445,-0.5827349871507124,Above VWAP (Short)
USIM5<XBSP>,2024-10-25,2024-10-29,6.64,6.43,long,-513718.43200000003,-3.2593912111984404,Stop Loss
RDOR3<XBSP>,2024-10-25,2024-10-29,28.39536511,29.38023183,short,-310850.74057873525,-2.443966939168374,Stop Loss (Short)
GOLL54<XBSP>,2024-10-28,2024-10-31,0.014953648,0.014433521,long,-457094.89784876816,-3.574686938585821,Stop Loss
INTB3<XBSP>,2024-10-29,2024-11-01,19.06865934,17.88409111,short,1140245.7781581134,7.140714062438644,Take Profit (Short)
LWSA3<XBSP>,2024-10-31,2024-11-04,4.02730753,4.289325128,short,-690121.5080942791,-5.451508998028699,Stop Loss (Short)
VLID3<XBSP>,2024-10-16,2024-11-05,20.94833008,23.47266288,long,2515330.620610457,11.938343422998349,Take Profit
AMER3<XBSP>,2024-11-04,2024-11-06,3.58,3.27,short,1263985.7958000004,9.563582056529679,Take Profit (Short)
VVEO3<XBSP>,2024-11-05,2024-11-07,2.73,2.4,long,-1847614.753349999,-12.175736351560522,Stop Loss
PETZ3<XBSP>,2024-11-06,2024-11-07,5.50154155,4.702172265,long,-2160519.588933125,-14.615299229907844,Stop Loss
TEND3<XBSP>,2024-11-07,2024-11-11,15.99647164,17.08295122,long,909942.7565992549,6.685309852900409,Take Profit
OIBR3<XBSP>,2024-11-11,2024-11-12,2.5,1.0,short,8405479.75,60.396039603960396,Take Profit (Short)
SANB11<XBSP>,2024-10-29,2024-11-14,25.56503746,23.96897269,short,913830.6824358217,7.17144003467901,Take Profit (Short)
OIBR3<XBSP>,2024-11-12,2024-11-18,1.0,1.67,short,-9094454.159999998,-65.34653465346534,Stop Loss (Short)
AMER3<XBSP>,2024-11-14,2024-11-19,9.41,9.1,long,-459751.72698000073,-3.390976717225394,Stop Loss
OIBR3<XBSP>,2024-11-18,2024-11-19,1.67,1.4,short,2337615.3308000006,16.997687792731373,Take Profit (Short)
EZTC3<XBSP>,2024-11-01,2024-11-21,13.56148176,13.35852733,long,-210676.2611039225,-1.5949555953821792,Below VWAP
GOLL54<XBSP>,2024-11-19,2024-11-21,0.017554282,0.019894853,long,1714559.8091574162,13.220113599508206,Take Profit
OIBR3<XBSP>,2024-11-19,2024-11-22,1.4,1.46,short,-533470.3259999994,-3.2531824611032496,Stop Loss (Short)
GOLL54<XBSP>,2024-11-21,2024-11-22,0.019894853,0.019114663,long,-639386.1236960795,-4.017549501032085,Stop Loss
PORT3<XBSP>,2024-10-21,2024-11-26,15.44889584,15.1810512,short,361842.75710116886,2.7066793766651696,Above VWAP (Short)
CASH3<XBSP>,2024-11-21,2024-11-26,3.18,3.42,short,-832535.5859999992,-6.482346347842324,Stop Loss (Short)
PETR3<XBSP>,2024-11-22,2024-11-28,37.55534798,36.26123446,long,-467431.7526873965,-3.542341107208006,Stop Loss
ZAMP3<XBSP>,2024-11-26,2024-11-28,3.13,2.94,long,-974017.3572499994,-6.164123416519579,Stop Loss
OIBR3<XBSP>,2024-11-26,2024-11-28,1.69,1.59,long,-759686.2292099986,-6.0111486146989,Stop Loss
POSI3<XBSP>,2024-11-28,2024-11-29,4.834774017,4.987652247,short,-388834.60667942837,-2.140648851864381,Stop Loss (Short)
ONCO3<XBSP>,2024-11-28,2024-12-02,2.06915902,2.502238815,short,-2860312.216846658,-19.73290352847443,Stop Loss (Short)
MYPK3<XBSP>,2024-11-07,2024-12-04,10.92604725,11.75987717,long,1280451.5924609639,7.524054876836093,Take Profit
IFCM3<XBSP>,2024-12-02,2024-12-04,32.61468235,29.35321412,short,1440022.043479206,10.89108909373217,Take Profit (Short)
ECOR3<XBSP>,2024-11-28,2024-12-09,5.110315306,4.785547604,short,842354.4006327353,7.282317022759945,Take Profit (Short)
SBFG3<XBSP>,2024-12-04,2024-12-09,11.06339844,10.04640219,short,1707317.8747794144,10.09152463114093,Take Profit (Short)
BBDC3<XBSP>,2024-11-29,2024-12-11,10.10043775,10.49807907,short,-375098.30370207876,-2.907794200001955,Stop Loss (Short)
JHSF3<XBSP>,2024-12-04,2024-12-11,3.793189939,3.979587479,short,-523191.28438759595,-3.8752523901038956,Stop Loss (Short)
DXCO3<XBSP>,2024-12-09,2024-12-11,6.57173071,6.769972964,short,-329996.659577176,-1.9966250064569515,Stop Loss (Short)
AMBP3<XBSP>,2024-12-09,2024-12-11,14.0,19.55,short,-5046193.730000002,-38.260254596888274,Stop Loss (Short)
AMBP3<XBSP>,2024-12-11,2024-12-12,19.55,21.796,long,1967028.4988999963,11.377113934658668,Take Profit
TEND3<XBSP>,2024-12-11,2024-12-12,13.5029193,12.62827606,short,1032948.4115979504,7.40340406416874,Take Profit (Short)
AMBP3<XBSP>,2024-12-12,2024-12-13,21.796,26.851,long,3569734.5053480007,23.069259608074077,Take Profit
PETR4<XBSP>,2024-11-22,2024-12-18,33.86779988,33.3291506,long,-278621.1620944012,-1.688757866680933,Below VWAP
PRIO3<XBSP>,2024-12-11,2024-12-18,41.99,39.92,long,-554464.9586799983,-5.0247204569662145,Stop Loss
HAPV3<XBSP>,2024-12-18,2024-12-19,31.8,34.35,short,-1142000.5680000018,-6.9493741827013,Stop Loss (Short)
VLID3<XBSP>,2024-12-18,2024-12-19,20.79154971,21.9801689,short,-612425.9193274193,-4.670136516469088,Stop Loss (Short)
BPAN4<XBSP>,2024-12-19,2024-12-20,6.268824078,6.664242212,short,-863586.1304671057,-5.255140896324029,Stop Loss (Short)
MILS3<XBSP>,2024-12-11,2024-12-23,8.595840902,8.073441732,short,1531835.2586086765,7.007275303493815,Take Profit (Short)
BRKM5<XBSP>,2024-12-13,2024-12-23,12.82,11.81,short,1216085.8878000006,8.790411022381493,Take Profit (Short)
AMBP3<XBSP>,2024-12-20,2024-12-23,12.7,14.0,short,-1260533.9520000014,-9.144772744991046,Stop Loss (Short)
IFCM3<XBSP>,2024-12-23,2024-12-26,19.56880941,22.83027765,short,-3256582.0390602313,-15.511551180413393,Stop Loss (Short)
IRBR3<XBSP>,2024-12-23,2024-12-26,38.5,42.85,short,-1708324.2150000017,-10.196733959110208,Stop Loss (Short)
BBSE3<XBSP>,2024-12-12,2024-12-30,32.54653259,32.20824806,long,-140870.56239456125,-1.1382490622114063,Below VWAP
RECV3<XBSP>,2024-12-19,2024-12-30,14.76285159,15.24240919,short,-291929.3059623614,-2.22614618538445,Stop Loss (Short)
VLID3<XBSP>,2024-12-23,2024-12-30,20.95223113,22.71928677,short,-984007.5036727842,-7.360133615677911,Stop Loss (Short)
ABCB4<XBSP>,2024-12-26,2024-12-30,18.85229464,18.37339169,long,-478230.79516899586,-2.6376523184519174,Below VWAP
IRBR3<XBSP>,2024-12-26,2024-12-30,42.85,42.45,long,-149717.39945000038,-1.0324564583607783,End
AMER3<XBSP>,2024-12-30,2024-12-30,6.2,6.2,short,228606.15199999884,0.9900990099009851,End
VLID3<XBSP>,2024-12-30,2024-12-30,22.71928677,22.71928677,long,-18242.76938198507,-0.09990009990009328,End
TUPY3<XBSP>,2024-12-30,2024-12-30,22.50772019,22.50772019,long,-14590.562090007588,-0.09990009990010439,End
DXCO3<XBSP>,2024-12-30,2024-12-30,5.95222496,5.95222496,short,116695.39409728721,0.9900990099009971,End
